value,count
-13.0,2
-11.0,1
-10.0,9
-9.0,11
-8.0,10
-7.0,9
-6.0,10
-5.0,6
-4.0,10
-3.0,25
-2.0,18
-1.0,63
0.0,108
1.0,386
2.0,186
3.0,78
4.0,44
5.0,29
6.0,24
7.0,13
8.0,9
9.0,8
10.0,3
11.0,2
12.0,3
14.0,1
15.0,1
20.0,1
21.0,1
23.0,1
